Year,Metric,Correlation,P-value,N,Significance
2012,GDP per Capita,-0.09887964467324922,0.23183089975874638,148,ns
2012,Health Expenditure (% GDP),0.1369570705998001,0.22573454359326364,80,ns
2012,Urban Population (%),-0.1590389115895233,0.05352095922493228,148,.
2012,Birth Rate,0.25850987188667307,0.0015121318242431855,148,**
2012,Net Migration,0.08169676159205426,0.3235896426856115,148,ns
2012,Population Density,-0.13000647907898316,0.11528456405596545,148,ns
2012,Political Stability Index,-0.3201944682384227,7.270043437326493e-05,148,***
2012,Household Size,0.1333566626450741,0.10613245626613052,148,ns
2012,Vaccine Coverage 1st Dose (%),-0.3329939076921825,3.1317267911113106e-05,150,***
2012,Vaccine Coverage 2nd Dose (%),-0.34273124309811814,1.8802650568233227e-05,149,***
2012,Year,,,150,
